HOITEMID,ITEMNAME,ADDRESS,LGA_NAME21,lat_long
5045445.0,Warbys Barn & Warbys Stables,14 - 20 Queen Street Campbelltown,CAMPBELLTOWN (NSW),"[-34.0581758895737, 150.82352527900025]"
5052821.0,Orielton,179 Northern Road Narellan,CAMDEN,"[-34.0245382411828, 150.72363786888138]"
5053881.0,Sewer Vent,"Elizabeth Street, Sydney",SYDNEY,"[-33.87466033607906, 151.20986149193993]"
5053136.0,Accountants House,117-119 Harrington Street The Rocks,SYDNEY,"[-33.86213876870273, 151.2067701760625]"
5045034.0,Alma House,114 Belmont Road Mosman,MOSMAN,"[-33.82761211982917, 151.23211858107447]"
5001228.0,Berrilea,29 Summer Street Orange,ORANGE,"[-33.281553597894465, 149.09005639652372]"
5045685.0,Fenton and surrounds,8 Albert Street Edgecliff,WOOLLAHRA,"[-33.88059837581764, 151.2387216200142]"
5053222.0,Terrace,38-40 Gloucester Street The Rocks,SYDNEY,"[-33.85935926173171, 151.20728908336125]"
5051379.0,Monkerai Bridge over Karuah River,"Main Road 101, Monkerai",MID-COAST,"[-32.283440761932866, 151.87716383331875]"
5045316.0,"Saddlery, The","Icely Street, Carcoar",BLAYNEY,"[-33.611937779552335, 149.1411528982479]"
5045102.0,Tenterfield Post Office & Quarters,225 Rouse Street Tenterfield,TENTERFIELD,"[-29.05522946950928, 152.0191235795603]"
5045616.0,White Horse Inn,"Market Street, Berrima",WINGECARRIBEE,"[-34.491126328056936, 150.33382004840797]"
5045019.0,Epping Forest,"Mississippi Crescent, Kearns",CAMPBELLTOWN (NSW),"[-34.01812919062766, 150.8053721799281]"
5045759.0,Sugarloaf Farm,"Menangle Road, Gilead",CAMPBELLTOWN (NSW),"[-34.10170938149494, 150.77578008513717]"
5055031.0,Wandi,"Hume Highway, Marulan",GOULBURN MULWAREE,"[-34.742201127263044, 149.91275596121665]"
5051384.0,St Albans Bridge over MacDonald River,"Main Road 181, St Albans",HAWKESBURY,"[-33.29419202694541, 150.97257692651732]"
5045650.0,Terrace,34-40 King Street East Maitland,MAITLAND,"[-32.74882183778276, 151.58893673932846]"
5045056.0,Reussdale,160 Bridge Road Glebe,SYDNEY,"[-33.881109702820275, 151.18517905960582]"
5045231.0,Juniper Hall,1 Ormond Street Paddington,WOOLLAHRA,"[-33.884652800734194, 151.22682879517066]"
5052591.0,Old Errowanbang Woolshed,"Errowan Park, Old Errowanbang Lane Errowanbang",BLAYNEY,"[-33.54209773695164, 149.03384702112524]"
5055594.0,All Saints Anglican Church,"McDonnell Street, Condobolin",LACHLAN,"[-33.088001843382415, 147.1501563878235]"
5053163.0,Fortune of War Hotel,137 George Street The Rocks,SYDNEY,"[-33.86035138083814, 151.20835452207578]"
5045254.0,Balmoral Bathers Pavilion,"The Esplanade, Balmoral",MOSMAN,"[-33.822409113547124, 151.25087868309566]"
5045082.0,"Briars, The",14 Woonona Avenue Wahroonga,KU-RING-GAI,"[-33.71727010696571, 151.11318837477418]"
5045678.0,Regency Townhouses,"57, 59, 61 Lower Fort Street Millers Point",SYDNEY,"[-33.857017395639154, 151.20647354079196]"
5045044.0,"Goulburn Pumping Station, Marsden Weir & Appleby Steam Engine","Wollondilly River, Goulburn",GOULBURN MULWAREE,"[-34.736989979916046, 149.70431277807006]"
5045253.0,Dalwood House and surrounds of Wyndham Estate,"Dalwood Road, Branxton",SINGLETON,"[-32.64670450362924, 151.41520562447616]"
5053084.0,Bathurst Street Lamps,"Howick Street, Bathurst",BATHURST REGIONAL,"[-33.41823248568849, 149.57703740766584]"
5011964.0,Substation,41 Mountain Street Ultimo,SYDNEY,"[-33.882920427846585, 151.19604148280854]"
5050509.0,Richmond Park,"Bounded by East Market, Windsor and March Streets Richmond",HAWKESBURY,"[-33.59797299174468, 150.75146396192434]"
5044970.0,Macquarie Field House,"Quarter Sessions Road, Macquarie Fields",CAMPBELLTOWN (NSW),"[-33.9779258289481, 150.87716891090633]"
5045336.0,Prospect Reservoir and surrounding area,"Reservoir Road, Prospect",BLACKTOWN,"[-33.81592726324116, 150.89264219314302]"
5045263.0,Terrace,"123, 125 Kent Street Millers Point",SYDNEY,"[-33.8613544463929, 151.20351110563365]"
5053217.0,Terrace,130 Cumberland Street The Rocks,SYDNEY,"[-33.860409437689825, 151.2067620562956]"
5053631.0,Taylor Square Substation No.6 & Underground Public Conveniences,"Taylor Square Oxford, Forbes and Bourke Street (intersection of) Darlinghurst",SYDNEY,"[-33.880171293786304, 151.21702000817598]"
5051412.0,European Rock carvings,226 (rear) Windsor Road Northmead,PARRAMATTA,"[-33.773344576701895, 150.99832307768466]"
5045649.0,Terrace,"47, 49, 51, 53 Lower Fort Street Millers Point",SYDNEY,"[-33.85679765266006, 151.20671398178706]"
5053386.0,Rosebank,17 Speed Street Liverpool,LIVERPOOL,"[-33.927392624850604, 150.92333694697282]"
5012117.0,Murwillumbah Railway Station and yard group,"Casino-Murwillumbah railway, Murwillumbah",TWEED,"[-28.330697648095146, 153.40240065567735]"
5045535.0,Old Rectory,"Belubula Street, Carcoar",BLAYNEY,"[-33.60966479241465, 149.13972239172998]"
5045432.0,Grand Western Lodge (former),27 Victoria Street Millthorpe,BLAYNEY,"[-33.446221266018284, 149.18368046928992]"
5045604.0,Tank Stream,Sydney,SYDNEY,"[-33.86463986287698, 151.20844899348683]"
5045381.0,Glenmore,754-760 Mulgoa Road Mulgoa,PENRITH,"[-33.798025465221876, 150.65378561368786]"
5014103.0,Bantry Bay Explosives Depot,Killarney Heights,NORTHERN BEACHES,"[-33.776960756292155, 151.23017294214546]"
5045343.0,Watch House Terrace,66-80 Erskine Street Sydney,SYDNEY,"[-33.866588541535734, 151.20464846376873]"
5045148.0,Rosemount,36 Village Road East Saratoga,CENTRAL COAST (NSW),"[-33.475817209522646, 151.35129638132497]"
5045448.0,Bishopscourt,11-21 Greenoaks Avenue Darling Point,WOOLLAHRA,"[-33.875896570696234, 151.2377755087815]"
5054727.0,HMAS Parramatta shipwreck and memorials,Historic Shipwreck: Cascade Gully Memorials Parramatta and Sydney Parramatta,CENTRAL COAST (NSW),"[-33.500753641838365, 151.18186298485418]"
5045199.0,Horningsea Park,"Camden Valley Way, Horningsea Park",LIVERPOOL,"[-33.94706227877245, 150.84499678362715]"
5000658.0,Rydalmere Hospital Precinct (former),171 Victoria Road Rydalmere,PARRAMATTA,"[-33.811685591495895, 151.0255922836974]"
5045283.0,Alfred's Terrace,"37, 39, 41, 43, 45, 47 Kent Street Millers Point",SYDNEY,"[-33.85898857436188, 151.20335597597315]"
5045358.0,Mechanics Institute,13 Page Street Moruya,EUROBODALLA,"[-35.91089779977909, 150.07779995878286]"
5012044.0,Gundagai rail bridge over Murrumbidgee River,"Cootamundra-Tumut railway, Gundagai",COOTAMUNDRA-GUNDAGAI REGIONAL,"[-35.07330257443946, 148.104468757781]"
5053161.0,"Evans' Stores, Harbour Rocks Hotel",34-40 Harrington Street The Rocks,SYDNEY,"[-33.85962789481458, 151.20815622220124]"
5012022.0,"Goulburn Railway Station, yard and workshop","Main Southern railway, Goulburn",GOULBURN MULWAREE,"[-34.75704222453796, 149.72129066795355]"
5051403.0,Experiment Farm Cottage,9 Ruse Street Harris Park,PARRAMATTA,"[-33.81971534435084, 151.0126244624831]"
5045211.0,Alloway,15 Gwydir Street Moree,MOREE PLAINS,"[-29.460041076100282, 149.8434977944443]"
5045276.0,Terrace,"18, 20, 22 Kent Street Millers Point",SYDNEY,"[-33.858818409402275, 151.20380140993228]"
5045674.0,Building,10-14 Bulletin Place Sydney,SYDNEY,"[-33.86255103096877, 151.2095880826043]"
5045209.0,Leura,24 Victoria Road Bellevue Hill,WOOLLAHRA,"[-33.87392605689108, 151.25069789019844]"
5000657.0,Parramatta Correctional Centre,73 O'Connell Street Parramatta,PARRAMATTA,"[-33.79820899797621, 150.99940406722962]"
5012245.0,The Rock Station and yard group,"Main Southern railway, The Rock",LOCKHART,"[-35.27164325283468, 147.11835794487342]"
5011939.0,Newcastle Annexe,"58 Bolton Street, Newcastle",NEWCASTLE,"[-32.92947862648223, 151.7821815287682]"
5051506.0,North Sydney Post Office,92-94 Pacific Highway North Sydney,NORTH SYDNEY,"[-33.83858528349726, 151.20633686028373]"
5044978.0,Convict Lumber Yard or Stockade Site,98 Scott Street Newcastle,NEWCASTLE,"[-32.926911091816145, 151.78586454960865]"
5044696.0,Chinese Market Gardens,1-39 Bunnerong Road La Perouse,RANDWICK,"[-33.975731032030595, 151.23388389190674]"
5012048.0,Guyra Railway Station group,"Main Northern railway, Guyra",ARMIDALE REGIONAL,"[-30.229453580057964, 151.67081306975135]"
5012261.0,Wallerawang rail bridges over Cox's River,"Main Western Railway, Wallerawang",LITHGOW,"[-33.40540051509709, 150.08330993642383]"
5051413.0,Parramatta Railway Station,"Great Western Railway, Parramatta",PARRAMATTA,"[-33.817432890661046, 151.0053479618265]"
5045375.0,Belmore Railway Station Group,"Burwood Road, Belmore",CANTERBURY-BANKSTOWN,"[-33.91712378309671, 151.08877799159387]"
5052884.0,Cathedral Church of Christ the King (inc. hall and cottages),"Duke Street, Grafton",CLARENCE VALLEY,"[-29.692966053386485, 152.93495364633526]"
5045430.0,CBC Bank,263 Queen Street Campbelltown,CAMPBELLTOWN (NSW),"[-34.068511787588186, 150.81201173829405]"
5045462.0,Braidwood District Historical Society Museum,"Wallace Street, Braidwood",QUEANBEYAN-PALERANG REGIONAL,"[-35.440434632031625, 149.7995438333756]"
5053622.0,Port Macquarie Second Burying Ground 1824 - 1886,"Gordon Street, Port Macquarie",PORT MACQUARIE-HASTINGS,"[-31.434676640784495, 152.9083267028777]"
5045397.0,"Centennial Park, Moore Park, Queens Park","Randwick, South Sydney and Waverley LGAs, Centennial Park",RANDWICK,"[-33.898208086311016, 151.231984846611]"
5045243.0,Belvedere,7 Cranbrook Avenue Cremorne,NORTH SYDNEY,"[-33.83177368348932, 151.22817062907959]"
5012008.0,Fairfield Railway Station group,"Great Southern Railway, Fairfield",FAIRFIELD,"[-33.87207401661242, 150.95743799042512]"
5055964.0,"Women's College, University of Sydney",15 Carillon Avenue Newtown,SYDNEY,"[-33.89069440301861, 151.18658632211879]"
5045267.0,Buckland Convalescent Home & Garden,39 Hawkesbury Road Springwood,BLUE MOUNTAINS,"[-33.69395520250168, 150.57698568224316]"
5051340.0,"Federation Pavilion, Cabarita Park","Cabarita Road, Cabarita",CANADA BAY,"[-33.842936497288505, 151.1179362693336]"
5001054.0,Flats,"2, 4 Trinity Avenue Millers Point",SYDNEY,"[-33.85736111966499, 151.20672448671004]"
5045439.0,Big Stable Newmarket,29-39 Young Street Randwick,RANDWICK,"[-33.923458175015476, 151.23763024040647]"
5045193.0,"Tresco, grounds and trees",97 Elizabeth Bay Road Elizabeth Bay,SYDNEY,"[-33.870842032990346, 151.2306034574863]"
5012102.0,Menangle rail bridge over Nepean River,"Main Southern railway, Menangle; Gilead",WOLLONDILLY,"[-34.117971875670726, 150.74371948162891]"
5012025.0,Grenfell Railway Station,"Koorawatha-Grenfell railway, Grenfell",WEDDIN,"[-33.89374982654009, 148.15555211565322]"
5054706.0,Braidwood and Its Setting,"Various, Braidwood",QUEANBEYAN-PALERANG REGIONAL,"[-35.443520563583164, 149.8055860840419]"
5045744.0,Arncliffe Market Gardens,212 West Botany Street Banksia,BAYSIDE (NSW),"[-33.946193258136645, 151.15151208670136]"
5045486.0,Hassall & Jefferis Cottages,"Old South Road, Mittagong",WINGECARRIBEE,"[-34.453249179461544, 150.4852642460733]"
5001113.0,Dredges Cottage,303 Queen Street Campbelltown,CAMPBELLTOWN (NSW),"[-34.07007016649943, 150.81092660324438]"
5045239.0,Bowenfels National School Site,70 Mudgee Street Old Bowenfels,LITHGOW,"[-33.51594167319396, 150.1206194031288]"
5055579.0,Shand Mason Fire Engine (1891),NULL,PENRITH,"[-33.74769661049918, 150.69355596258447]"
5045730.0,Christ Church Anglican Group,"Rutledge Street, Queanbeyan",QUEANBEYAN-PALERANG REGIONAL,"[-35.354809033724685, 149.23754278088688]"
5045631.0,Georgian Townhouse,"39, 41 Lower Fort Street Millers Point",SYDNEY,"[-33.85638994469719, 151.20714226178058]"
5045216.0,"Glenlee, outbuildings, garden & gatelodge","Glenlee Road, Menangle Park",CAMPBELLTOWN (NSW),"[-34.08839256276894, 150.75795754648112]"
5045185.0,Elizabeth Bay House,7 Onslow Avenue Elizabeth Bay,SYDNEY,"[-33.8700946875956, 151.22643587918256]"
5045450.0,Sandgate,128 Belmore Road Randwick,RANDWICK,"[-33.915965848223614, 151.24041623801546]"
5012246.0,Thirroul Railway Station Group,"Illawarra railway, Thirroul",WOLLONGONG,"[-34.318085624158, 150.91888600250442]"
5001136.0,Ben Lomond Railway Station,Main Northern Railway,ARMIDALE REGIONAL,"[-30.021727599486717, 151.66021276218714]"
5045571.0,Terraces,"40, 42, 44 Argyle Place Millers Point",SYDNEY,"[-33.857941483480275, 151.2047029749211]"
5045704.0,Old Police Station & Courthouse,74 Binnia Street Coolah,WARRUMBUNGLE SHIRE,"[-31.82516216672856, 149.7193667249374]"
5045140.0,Cleveland House,146-164 Chalmers Street Surry Hills,SYDNEY,"[-33.88776080790045, 151.20696694959534]"
5045096.0,Victorian Terrace,"56, 58, 60 Bettington Street Millers Point",SYDNEY,"[-33.85781739422754, 151.20200519332334]"
5045551.0,Abbotsford,"Oaks Road, Picton",WOLLONDILLY,"[-34.161846437775445, 150.5990870188316]"
5045608.0,Post Office & Stables (former),18 Day Street East Maitland,MAITLAND,"[-32.74587016962153, 151.58746012992185]"
5045070.0,"Coppabella Blacksmith Shop, Stables and Burial Plot",Rosewood,GREATER HUME SHIRE,"[-35.74355362448547, 147.72539056449824]"
5045232.0,"Hobartville, including outbuildings","Kurrajong Road, Richmond",HAWKESBURY,"[-33.59547304431582, 150.73604653744007]"
5000873.0,Townhouse,20 Lower Fort Street Millers Point,SYDNEY,"[-33.85678287171309, 151.20728292470778]"
5045449.0,Dominican Roman Catholic Convent,"Marius Street, Tamworth (East)",TAMWORTH REGIONAL,"[-31.091710574411405, 150.9334841680678]"
5011943.0,Austinmer Railway Station group,"Railway Avenue, Austinmer",WOLLONGONG,"[-34.30625360204893, 150.92942996455216]"
5045625.0,Edinglassie,"710 Denman Road, Muswellbrook",MUSWELLBROOK,"[-32.30316905563927, 150.8290489052487]"
5045423.0,Chief Secretary's Building,121 Macquarie Street Sydney,SYDNEY,"[-33.8635608412181, 151.21218230309788]"
5053225.0,Terraces,29-31 George Street The Rocks,SYDNEY,"[-33.85750063482952, 151.20847577944096]"
5014148.0,Gondwana Rainforests of Australia,Various,CLARENCE VALLEY,"[-29.31101685657653, 152.37017773131575]"
5045258.0,Hawker & Vance Produce Exchange,95-99 Sussex Street Sydney,SYDNEY,"[-33.86809665942192, 151.20331634475696]"
5045022.0,Macquarie Arms Inn (former),104-106 Bathurst Street Pitt Town,HAWKESBURY,"[-33.58575570733996, 150.85694775055873]"
5045656.0,Avonmore Terrace,26-42 The Avenue Randwick,RANDWICK,"[-33.91238073128068, 151.241294429372]"
5045256.0,Ewbank & Outbuildings,88 George Street Singleton,SINGLETON,"[-32.5629028426413, 151.1762949798863]"
5053882.0,Sewage Pumping Station 67,"Grand Avenue North, Camellia",PARRAMATTA,"[-33.818313468364956, 151.0236778910895]"
5044998.0,Mount Wilga House,"2A Manor Road (Rosamond Street), Hornsby",HORNSBY,"[-33.692605561971305, 151.09359844584228]"
5045451.0,Tempe House & St Magdalenes Chapel,1 Princes Highway Arncliffe,BAYSIDE (NSW),"[-33.929345485396, 151.15555959438015]"
5051239.0,Jenner House,2 Macleay Street Potts Point,SYDNEY,"[-33.867787914567465, 151.22630736351076]"
5014150.0,Hillview,"Old Illawarra Highway, Sutton Forest",WINGECARRIBEE,"[-34.56876695124771, 150.33000083677845]"
5051309.0,Eric Pratten House,29 Telegraph Road Pymble,KU-RING-GAI,"[-33.740219169873164, 151.14269799451577]"
5045647.0,Dundee rail bridge over Severn River,"Main Northern railway 701.98 km, Dundee",GLEN INNES SEVERN,"[-29.581945554740223, 151.80265954416882]"
5054713.0,St Andrew's Anglican Cathedral and Chapter House,1440 George Street Sydney,SYDNEY,"[-33.873959523742585, 151.20631098454186]"
5045175.0,Windsor Court House,"Court and Pitt Streets, Windsor",HAWKESBURY,"[-33.605444664642356, 150.826096638351]"
5011956.0,Broken Hill Railway Station and yard group,"Broken Hill railway, Broken Hill",BROKEN HILL,"[-31.959788593943482, 141.46690198774456]"
5012046.0,Gunnedah Railway Station group,"Werris Creek-Moree railway, Gunnedah",GUNNEDAH,"[-30.979019434296205, 150.24796176663008]"
5045410.0,Mary Immaculate Group,45 Victoria Street Waverley,WAVERLEY,"[-33.9008757334879, 151.2550603059491]"
5012116.0,Murrurundi Railway Station group,Main Northern Railway Murrurundi,UPPER HUNTER SHIRE,"[-31.768223641661308, 150.83884772966292]"
5051959.0,Cumberland District Hospital Group,5 Fleet Street Parramatta,PARRAMATTA,"[-33.80183624568458, 150.99597863523732]"
5011978.0,Corowa Railway Station and yard group,"Culcairn-Corowa railway, Corowa",FEDERATION,"[-35.994775325430005, 146.38821326134948]"
5045340.0,Darlinghurst Court House and Residence,"Taylor Square, Darlinghurst",SYDNEY,"[-33.880361635867516, 151.2178751440281]"
5045373.0,Kailoa,44 Union Street North Sydney,NORTH SYDNEY,"[-33.84134962219499, 151.20289197540524]"
5051457.0,Red Cross House,153-159 Clarence Street Sydney,SYDNEY,"[-33.8680024575643, 151.2048484045504]"
5051282.0,Newcastle Customs House,1 Bond Street Newcastle,NEWCASTLE,"[-32.92664567675375, 151.78523213273098]"
5060568.0,Electricity Substation No. 167,93 Parramatta Road Auburn,CUMBERLAND,"[-33.84421134028496, 151.04243528996062]"
5053186.0,Playfair's Terrace,1-7 Atherden Street The Rocks,SYDNEY,"[-33.85795674082189, 151.20835976739633]"
5045079.0,Mahratta and Site,1526 Pacific Highway Wahroonga,KU-RING-GAI,"[-33.72701164850573, 151.11825884775507]"
5045583.0,Post Office (former),5 Station Street Mittagong,WINGECARRIBEE,"[-34.451694652069534, 150.44788634777981]"
5045000.0,Fernhill,"Great Western Highway, Bowenfels",LITHGOW,"[-33.52471893603619, 150.15182017057703]"
5045290.0,Hunter Baillie Memorial Presbyterian Church,"Johnston Street, Annandale",INNER WEST,"[-33.88322136436013, 151.16936483458602]"
5051483.0,Warragamba Dam - Haviland Park,"Warragamba Dam, Warragamba",WOLLONDILLY,"[-33.88691459581954, 150.59862877497565]"
5045642.0,Townhouse,22 Lower Fort Street Millers Point,SYDNEY,"[-33.85683179670956, 151.2072415197071]"
5045172.0,Highlands,9 Highlands Avenue Wahroonga,HORNSBY,"[-33.71174476270398, 151.11079100385092]"
5045300.0,Lyndhurst,61 Darghan Street Glebe,SYDNEY,"[-33.87741379226485, 151.19022127038008]"
5045032.0,"Monterey, residential apartments",1 Avenue Road Mosman,MOSMAN,"[-33.83795707202705, 151.23345970749443]"
5051406.0,Roxy Theatre,65-69 George Street Parramatta,PARRAMATTA,"[-33.8144604976442, 151.0053907022154]"
5045454.0,Dalkeith Property,8 Bannerman Street Cremorne,NORTH SYDNEY,"[-33.836865940153345, 151.22419397496404]"
5045097.0,Sunnyside rail bridge over Tenterfield Creek,"Main Northern Railway 784.233 km, Sunnyside",TENTERFIELD,"[-28.985249716239704, 151.94922882839924]"
5045190.0,House,28 North Street Windsor,HAWKESBURY,"[-33.605318935692544, 150.8266525482886]"
5051383.0,Rossi Bridge over Wollondilly River,"Main Road, Goulburn",GOULBURN MULWAREE,"[-34.73356985159736, 149.67804507644078]"
5045483.0,Rosedale Cottage,"Mount Street, Murrurundi",UPPER HUNTER SHIRE,"[-31.76204869533136, 150.83574538784873]"
5045479.0,St Stephen's Anglican Church and Cemetery,187 - 189 Church Street Newtown,INNER WEST,"[-33.89463135539859, 151.17964431158458]"
5001479.0,Pipe Organ from Bourke Street Congregational Church (former),School Road Galston,HORNSBY,"[-33.647656661868176, 151.0420256061356]"
5045255.0,Lennox Bridge,"Mitchells Pass, Glenbrook",BLUE MOUNTAINS,"[-33.75458011795409, 150.63224092844928]"
5051389.0,Wee Jasper Bridge over Goodradigbee River,"Main Road, Wee jasper",YASS VALLEY,"[-35.1106498611338, 148.6817414778004]"
5044992.0,Glenbrook Railway Residence,"Great Western Highway, Glenbrook",BLUE MOUNTAINS,"[-33.76541609007083, 150.62170969654085]"
5012028.0,Gulgong Railway Station and yard group,"Wallerawang-Gwabegar railway, Gulgong",MID-WESTERN REGIONAL,"[-32.356456077079756, 149.54158321806733]"
